X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,Y
-1.642373348317781,-1.8911631457470126,1.2551295632510533,0.7048142424085988,0.35642665572516347,-0.041620381676921295,1.0418633855888615,0.3806633086426926,2.4262332749436175,-1.2355257313086638,-2.2576061625463457,0.1294169198567169,0.7526666094952666,1.0226193537074089,-0.36249283137410504,-1.2299116493698488,0.19296473064258646,-0.6479650318991639,0.8565640899478326,0.10951829364514043,-31.739298082765583
-0.23637001105672406,0.4033009795607976,0.22631804902511896,0.8401270667036367,0.9135625694890218,0.6743851655676347,-0.32114564370350684,-0.334045480024798,-0.8262582119695654,0.10998873085580536,1.0740085740584053,-0.45389653598207247,-1.014469736524968,-0.1458119254662901,0.3476910572008899,0.534087935650662,-0.3812507369719116,0.4091308591221423,0.7740008894606958,0.20766843074166114,26.899336387971157
0.5833800930888667,-0.1081892562029706,-1.625677913948917,0.7557078606424763,0.5859148294782154,1.8024484124058437,-1.214783721977644,0.5608870356019054,0.6893825972429533,-0.5345115081917777,0.3596030807590874,-0.6956611939147571,-0.9898133094595474,-0.5816220835928518,-0.4964292625763172,0.6054374145753932,-1.1274848583922197,1.480743683263239,1.2518603653784555,0.5236393336368302,183.02485444063933
-0.8063933791377014,0.4789860419163263,-0.23343632003165035,0.2620138570974817,1.0205268756806127,1.7071404311959155,-0.048338918647741674,1.484586350797455,0.8875732594728424,0.7914694843781339,0.25429144546100907,1.4484269214837902,-0.18688616673766745,0.47222234905228655,1.2973176930254509,0.040037908749460185,0.9894835470488917,-0.3214751651647933,-0.5384554637255736,-0.9623832461454481,396.67955155785256
1.2985932977567018,1.3269474214897892,0.5802944590994119,1.2252293039095676,-1.3019002357328882,-0.25378809952568077,0.7007747631297014,1.2949738031284752,-0.019954466915932025,0.03080192684385782,1.735332309966022,-0.8025922859980017,1.3173120525925575,-0.039003468741815005,1.9282647508741826,1.1669492973392104,-1.2062111813288945,-0.1576030581997833,1.1741785946813368,0.5011705685425555,387.1641910645211
1.554638813388902,-0.6985996369552959,1.0822475486984298,-0.20320656915547267,0.5043745440439175,0.43302238543438704,0.9847733040689857,-0.13507564399919791,0.12806046507938051,-0.9929647005370476,0.8033497177874972,0.31964118501054256,0.2666705181927332,-1.5371208380472239,-0.23891426513274397,0.41989745861409317,0.5027663071432131,0.12225035868482219,-0.5516971457318461,-0.4233399351600194,-61.40512474656167
0.6600159554095265,0.7406894445280329,-1.0794805914113097,-1.5234471702743009,0.10008271968148924,0.04214979301408834,-0.7467136915226469,-0.2648477185640978,0.21632151583569179,-0.49404066178647243,-0.08271431720239557,-0.5166265220503672,-0.13798918236620997,-0.621547046755924,-1.090027072962461,0.03721056085420613,1.8177415847806222,-0.48009791903747956,-1.977229163239586,0.48308361301149616,-183.7288986806467
-0.3424422370204649,0.2861060490232599,-0.7720814021817592,1.0443365606423438,0.7650624878695166,-2.10234028259787,0.9500760686802011,1.2166663203212216,-1.7249589938061742,-0.7803973572111704,-1.7038221979924304,0.6310110179826784,0.9251011829194901,1.8076409064657135,0.680606258311963,0.5776554774687382,1.1597984488064976,0.7237982023555037,-1.7172072648700516,0.543331970139189,193.67605102272987
0.6978445605855408,0.01030422301677375,-0.15217017868884097,-2.3631449617460762,-2.1776841948437897,0.2713561962907007,-0.6950760490888417,1.7889954256195963,-1.628146206098252,-0.8964776454772772,-0.7143770729980699,-0.20540820588866868,-2.6599653795214997,1.0870829288152637,-0.5942397844993398,0.1016346072392823,-1.1813212287811823,1.3233668182325213,-0.4065611642031094,-0.18886636407095753,142.45798120727034
-0.2506545098016832,0.5479788843063791,-0.9812573798460494,-0.3063332745594037,-1.050052656509902,-1.0758899007411638,-1.1621745228793579,1.4679037712734164,-0.48446415427623474,0.15892556277212427,-0.12687962786434026,-1.138510401376855,1.090528290351724,-0.43223793440211294,0.7541507294202849,1.474882243229252,1.3572384268228468,0.3295038500330079,1.5455641528318884,-0.39548841166182996,171.63958146987352
1.6097706302518353,-0.9298837558839819,0.687133872016234,0.289830190376146,0.036514297778946,-0.40854776256708836,-1.32381332039346,-0.07983058699363288,-0.39311718869266005,-0.6315698736710877,-1.1136786917681503,0.7782062791289488,0.6265651663748477,-0.3021428679748433,0.2632193364228245,1.1668146548886373,-1.091627603595727,-0.1641272956168709,-0.3928783538112041,0.5519263115470383,-3.098110201159396
0.8881910651914263,-0.4218632479861284,0.9856137289975054,-0.660597915467326,-1.688687009473281,-0.8564443591543385,-1.6495431893707921,-1.173953769813216,-0.11942055200947753,0.9592515895413462,0.7663081406757457,0.7818982895780475,0.2469248427380426,-1.330956388458024,1.7044065969354618,0.758872901302432,-0.46642864631670944,-1.510940758222629,-1.80970615593601,-1.2888498874128649,-186.11581448631418
-1.0114717033180654,-1.1232612233399168,0.41282127031213267,0.17153141161933938,-0.7616885951414828,0.4508401614549234,0.29704435461298456,2.106940646415602,-1.688134328955864,-0.1732323166923905,-0.847135735549806,0.043550496899250404,0.5447174019779257,0.16925939022222763,1.6500427906096453,-0.4479452670330999,0.20289699618324733,-0.12355960933163074,0.21145226512256168,1.0528980020877043,347.8260591626733
-1.6144132995693306,0.04126650520512904,1.6514248444855153,2.870936210965375,-0.5408941319802119,-1.5422674767156137,0.020136768247041578,1.8459114172320195,-0.21550961772101018,-1.2608024986684045,-0.12140698427023318,-0.9688529740150447,0.7586372702187892,1.909659413015839,-2.253624912186594,-1.1511978659816533,0.47660971589114076,0.22173223298277958,-0.10878380996938232,1.240463410785523,46.5250959505058
1.436244808887917,1.3959924180455399,-0.5435068902460067,2.3270157154934648,1.5506966762060561,0.3969773504260677,-1.8022163776587907,0.6851078475609709,-0.7954794744906443,0.630838906619921,1.38364934086622,0.3824392763013969,-0.17325458131986265,1.2898071016845898,0.840580857429652,0.17151034957172545,-0.8892926143633562,0.5740738984761421,0.14327918623683356,0.9701306001617935,403.872098680757
1.631557273843549,0.17009262175676357,-1.6695894167255834,1.2243073316558444,-0.6557555447273531,0.7749085994186112,0.44052494083964516,0.18760786723865053,0.029818381679667348,0.9169078931282724,-0.050207121346143344,-0.4585361534871913,1.459517996250969,-0.07664748867442729,0.5919318110110381,-0.8220861562715214,0.8340786484296935,-0.1301905018488463,0.126395081981813,-1.0431109241412315,305.22951578398545
0.49935219882910487,-0.6877115520971002,-0.6859650197176271,-0.3927080539772476,-2.5731536117916205,0.6620458708101796,-1.4899539968842057,0.5170840071041268,-0.9920457481338776,0.8871430337184137,-0.25603580481132227,-0.37682976290459574,-0.8223724928116436,0.12061205302833154,0.3919655108991037,-0.6850107262015477,0.9337884309352031,-1.1049220378585214,-0.7390116338360034,1.729340999826553,64.44428081286047
1.030434614503594,0.33569328271270304,-0.3572474623707095,0.6506663240451157,-0.8020763180329408,-0.6508238660530727,-0.3545322969062062,-0.39148350206389043,-0.3845794420496327,-0.9378128995629559,0.8388199329324961,-0.6073066637223891,0.3493355479577959,-0.3981199820035773,-0.644844375390751,0.5462831356242459,-0.0035579564624423003,-0.5212709337771403,-0.400824315374065,0.061821327230567415,-159.79579663457713
2.0587045458747193,0.10165865034257435,-0.0914816282255902,1.998200770814895,-0.4644350200770745,-0.6071648531791706,0.5531042835716589,-1.7572348366375947,0.21935945061578935,-0.7256970401715629,-1.5727930072932526,0.8396096995745326,0.9761367772479637,-0.39604940145929485,-0.929964670504942,0.2782913852674669,0.04502130960042125,0.1273228880287624,-0.6784611679763395,0.7342273508709437,-215.20992573920338
1.5052570622865826,-0.8965044487514515,-1.2076214845119422,0.7480615508969645,0.7947351703010092,-1.0418565902673995,1.3774491537267466,0.4802568377401165,1.5778887373414539,-0.5517505408901213,0.3970597291177158,-0.6007429406595597,-2.4114098263510293,-0.34813918882007855,2.2583799128246183,-1.077213671221998,-0.8783482435309705,0.901251163101208,0.6140025929198165,-0.7358554816009043,31.511830153181563
-0.38671701072671655,1.4242106619726334,0.8936332236896793,-1.3291142821355855,0.24538320324421897,-0.4021851920747797,0.07886512997675246,-1.116840771590952,0.43349886888587164,1.0980743001632451,0.02063430983132624,-1.7397887357258073,-0.14237799707510201,0.14097846733620337,-0.8512669422987598,1.8673610968580725,0.6206054079494306,-1.3499892697443305,-1.1953127285505456,1.2470141704558027,-250.45409346786568
